resource_geoid,category,count
36047087600,workforce development,5
36047022400,workforce development,18
36005034500,workforce development,5
36081161700,workforce development,2
36081018101,workforce development,1
36081018102,workforce development,1
36081115500,workforce development,0
36081116700,workforce development,3
36047077600,workforce development,10
36047078000,workforce development,2
36047054600,workforce development,8
36047054800,workforce development,1
36047082600,workforce development,8
36047082800,workforce development,15
36047023000,workforce development,13
36047022800,workforce development,15
36047049600,workforce development,15
36047049800,workforce development,1
36047050000,workforce development,3
36047006400,workforce development,5
36047013800,workforce development,12
36047006200,workforce development,7
36047014800,workforce development,4
36047016600,workforce development,0
36047040000,workforce development,8
36047041000,workforce development,4
36047023200,workforce development,36
36047023400,workforce development,7
36047011600,workforce development,3
36047021600,workforce development,3
36047009000,workforce development,1
36047009200,workforce development,11
36047018000,workforce development,4
36085031901,workforce development,6
36081042400,workforce development,2
36005036700,workforce development,17
36085009602,workforce development,7
36047051002,workforce development,5
36047079400,workforce development,7
36047049000,workforce development,6
36047049200,workforce development,7
36081055700,workforce development,7
36047029500,workforce development,6
36047038300,workforce development,8
36081094202,workforce development,4
36047039200,workforce development,3
36047058400,workforce development,6
36061008400,workforce development,5
36081061000,workforce development,1
36081061200,workforce development,1
36005033700,workforce development,4
36081052100,workforce development,2
36081060701,workforce development,0
36047019900,workforce development,8
36005026900,workforce development,8
36081044400,workforce development,4
36081046800,workforce development,3
36005012901,workforce development,15
36005015900,workforce development,11
36047000200,workforce development,4
36047014000,workforce development,4
36081093800,workforce development,6
36047031400,workforce development,4
36081051700,workforce development,1
36047078800,workforce development,14
36047020300,workforce development,4
36081111300,workforce development,2
36081112300,workforce development,2
36081035800,workforce development,8
36081064600,workforce development,6
36081047900,workforce development,5
36047077200,workforce development,3
36047077000,workforce development,7
36047020100,workforce development,8
36081081800,workforce development,5
36081084602,workforce development,2
36081080301,workforce development,1
36081080900,workforce development,5
36061014200,workforce development,6
36047036100,workforce development,6
36047031100,workforce development,11
36047031300,workforce development,3
36047096200,workforce development,5
36081071305,workforce development,0
36081017800,workforce development,2
